user_id,age,sex,user_lv_cd,user_reg_tm
209816,26-35ÀÍ,0,5,2013-06-17
209817,36-45ÀÍ,0,5,2013-06-17
209818,26-35ÀÍ,0,5,2008-11-28
209819,16-25ÀÍ,2,5,2013-06-17
209820,26-35ÀÍ,0,5,2013-06-17
209821,36-45ÀÍ,2,2,2013-06-17
209822,36-45ÀÍ,2,3,2013-06-17
209823,26-35ÀÍ,0,5,2010-09-16
209824,36-45ÀÍ,2,4,2013-06-17
209825,26-35ÀÍ,0,4,2013-06-17
209826,26-35ÀÍ,0,5,2010-09-16
209827,36-45ÀÍ,2,3,2013-06-17
209828,26-35ÀÍ,2,3,2013-06-17
209829,26-35ÀÍ,1,5,2010-09-16
209830,-1,1,4,2010-09-16
209831,46-55ÀÍ,0,5,2013-06-17
209832,26-35ÀÍ,0,5,2010-09-16
209833,26-35ÀÍ,0,4,2010-09-16
209834,36-45ÀÍ,0,5,2010-09-16
209835,26-35ÀÍ,2,4,2013-06-17
209836,-1,0,5,2013-06-17
209837,36-45ÀÍ,0,5,2013-06-17
209838,26-35ÀÍ,0,5,2013-06-17
209839,26-35ÀÍ,2,3,2013-06-17
209840,36-45ÀÍ,2,3,2013-06-17
209841,36-45ÀÍ,2,4,2013-06-17
209842,26-35ÀÍ,1,4,2010-09-16
209843,16-25ÀÍ,0,4,2013-06-17
209844,26-35ÀÍ,1,3,2010-09-16
209845,46-55ÀÍ,2,4,2013-06-17
209846,26-35ÀÍ,0,5,2013-06-17
209847,26-35ÀÍ,2,3,2013-06-17
209848,36-45ÀÍ,2,3,2013-06-17
209849,46-55ÀÍ,0,4,2013-06-17
209850,26-35ÀÍ,2,5,2013-06-17
209851,36-45ÀÍ,2,5,2013-06-17
209852,-1,0,4,2013-06-17
209853,36-45ÀÍ,0,5,2008-11-28
209854,36-45ÀÍ,0,3,2010-09-16
209855,-1,0,2,2008-11-28
209856,26-35ÀÍ,2,4,2013-06-17
209857,36-45ÀÍ,0,5,2013-06-17
209858,36-45ÀÍ,0,4,2010-09-16
209859,26-35ÀÍ,1,4,2013-06-18
209860,36-45ÀÍ,0,5,2013-06-18
209861,-1,0,5,2010-09-16
209862,26-35ÀÍ,0,5,2013-06-18
209863,36-45ÀÍ,2,5,2013-06-18
209864,26-35ÀÍ,2,4,2013-06-18
209865,16-25ÀÍ,0,3,2013-06-18
209866,36-45ÀÍ,2,4,2013-06-18
209867,26-35ÀÍ,2,4,2013-06-18
209868,46-55ÀÍ,2,4,2013-06-18
209869,-1,2,1,2013-06-18
209870,36-45ÀÍ,2,3,2013-06-18
209871,26-35ÀÍ,0,4,2013-06-18
209872,46-55ÀÍ,0,5,2010-09-16
209873,26-35ÀÍ,0,5,2010-09-16
209874,36-45ÀÍ,2,3,2013-06-18
209875,26-35ÀÍ,0,5,2013-06-18
209876,26-35ÀÍ,0,5,2010-09-16
209877,26-35ÀÍ,0,5,2010-09-16
209878,36-45ÀÍ,2,2,2013-06-18
209879,36-45ÀÍ,2,3,2013-06-18
209880,26-35ÀÍ,0,3,2013-06-18
209881,26-35ÀÍ,2,5,2013-06-18
209882,16-25ÀÍ,2,3,2013-06-18
209883,36-45ÀÍ,2,5,2013-06-18
209884,36-45ÀÍ,0,4,2013-06-18
209885,26-35ÀÍ,2,4,2013-06-18
209886,16-25ÀÍ,2,3,2013-06-18
209887,16-25ÀÍ,2,4,2013-06-18
209888,36-45ÀÍ,0,3,2010-09-16
209889,26-35ÀÍ,2,4,2013-06-18
209890,26-35ÀÍ,2,4,2013-06-18
209891,-1,2,5,2013-06-18
209892,36-45ÀÍ,2,5,2013-06-18
209893,26-35ÀÍ,0,4,2013-06-18
209894,-1,0,5,2010-09-16
209895,-1,0,3,2010-09-16
209896,26-35ÀÍ,1,4,2013-06-18
209897,36-45ÀÍ,0,5,2010-09-16
209898,26-35ÀÍ,2,2,2013-06-18
209899,26-35ÀÍ,2,3,2013-06-18
209900,36-45ÀÍ,2,4,2013-06-18
209901,36-45ÀÍ,0,5,2013-06-18
209902,36-45ÀÍ,2,4,2013-06-18
209903,26-35ÀÍ,0,5,2013-06-18
209904,-1,0,5,2013-06-18
209905,26-35ÀÍ,2,4,2013-06-18
209906,26-35ÀÍ,2,3,2013-06-18
209907,26-35ÀÍ,0,5,2013-06-18
209908,26-35ÀÍ,2,5,2013-06-18
209909,26-35ÀÍ,1,5,2013-06-18
209910,36-45ÀÍ,2,3,2013-06-18
209911,26-35ÀÍ,0,5,2013-06-18
209912,16-25ÀÍ,0,5,2010-09-16
209913,26-35ÀÍ,2,4,2013-06-18
209914,36-45ÀÍ,2,5,2010-09-16
209915,16-25ÀÍ,2,3,2013-06-18
209916,26-35ÀÍ,2,5,2013-06-18
209917,26-35ÀÍ,2,4,2013-06-18
209918,36-45ÀÍ,1,4,2013-06-18
209919,46-55ÀÍ,0,5,2013-06-18
209920,56ÀÍ“‘…œ,0,5,2008-11-28
209921,26-35ÀÍ,0,5,2013-06-18
209922,26-35ÀÍ,2,3,2013-06-18
209923,26-35ÀÍ,0,5,2010-09-16
209924,26-35ÀÍ,0,5,2013-06-18
209925,36-45ÀÍ,2,3,2013-06-18
209926,16-25ÀÍ,2,4,2013-06-18
209927,36-45ÀÍ,2,4,2013-06-18
209928,26-35ÀÍ,0,5,2013-06-18
209929,16-25ÀÍ,2,3,2013-06-18
209930,36-45ÀÍ,0,5,2013-06-18
209931,36-45ÀÍ,2,4,2013-06-18
209932,36-45ÀÍ,2,4,2010-09-16
209933,36-45ÀÍ,0,5,2010-09-16
209934,-1,2,4,2013-06-18
209935,-1,2,3,2013-06-18
209936,36-45ÀÍ,0,4,2013-06-18
209937,26-35ÀÍ,2,4,2013-06-18
209938,26-35ÀÍ,0,5,2010-09-16
209939,26-35ÀÍ,2,4,2013-06-18
209940,36-45ÀÍ,2,5,2013-06-18
209941,36-45ÀÍ,2,4,2013-06-18
209942,36-45ÀÍ,2,3,2013-06-18
209943,26-35ÀÍ,2,4,2013-06-18
209944,26-35ÀÍ,2,2,2013-06-18
209945,26-35ÀÍ,2,4,2013-06-18
209946,36-45ÀÍ,0,3,2010-09-16
209947,16-25ÀÍ,2,5,2013-06-18
209948,26-35ÀÍ,0,4,2010-09-16
209949,26-35ÀÍ,2,4,2013-06-18
209950,36-45ÀÍ,0,4,2010-09-16
209951,36-45ÀÍ,0,5,2013-06-18
209952,26-35ÀÍ,2,4,2013-06-18
209953,36-45ÀÍ,0,5,2008-11-28
209954,26-35ÀÍ,2,4,2013-06-18
209955,26-35ÀÍ,0,5,2010-09-16
209956,-1,2,2,2013-06-18
209957,36-45ÀÍ,0,4,2010-09-16
209958,26-35ÀÍ,1,5,2013-06-18
209959,26-35ÀÍ,2,3,2013-06-18
209960,26-35ÀÍ,2,4,2013-06-18
209961,36-45ÀÍ,0,5,2010-09-16
209962,36-45ÀÍ,0,4,2008-11-28
209963,26-35ÀÍ,2,5,2013-06-18
209964,26-35ÀÍ,0,4,2010-09-16
209965,26-35ÀÍ,2,3,2013-06-18
209966,26-35ÀÍ,0,3,2008-11-28
209967,36-45ÀÍ,2,4,2013-06-18
209968,16-25ÀÍ,2,4,2013-06-18
209969,26-35ÀÍ,0,5,2013-06-18
209970,46-55ÀÍ,2,5,2013-06-18
209971,26-35ÀÍ,2,3,2013-06-18
209972,36-45ÀÍ,0,5,2013-06-18
209973,26-35ÀÍ,0,4,2013-06-18
209974,36-45ÀÍ,2,4,2013-06-18
209975,26-35ÀÍ,0,5,2013-06-18
209976,16-25ÀÍ,0,4,2013-06-18
209977,26-35ÀÍ,1,4,2013-06-18
209978,16-25ÀÍ,1,2,2013-06-18
209979,26-35ÀÍ,2,5,2013-06-18
209980,26-35ÀÍ,0,5,2010-09-16
209981,26-35ÀÍ,0,4,2010-09-16
209982,26-35ÀÍ,0,5,2010-09-16
209983,26-35ÀÍ,2,3,2013-06-18
209984,-1,2,5,2013-06-18
209985,26-35ÀÍ,2,5,2013-06-18
209986,26-35ÀÍ,0,4,2010-09-16
209987,36-45ÀÍ,1,5,2013-06-18
209988,36-45ÀÍ,0,4,2013-06-18
209989,36-45ÀÍ,2,3,2013-06-18
209990,26-35ÀÍ,2,2,2013-06-18
209991,36-45ÀÍ,1,4,2010-09-17
209992,26-35ÀÍ,2,5,2013-06-18
209993,26-35ÀÍ,2,3,2013-06-18
209994,-1,0,4,2013-06-18
209995,36-45ÀÍ,2,5,2013-06-18
209996,26-35ÀÍ,2,4,2013-06-18
209997,36-45ÀÍ,1,5,2010-09-17
209998,26-35ÀÍ,2,4,2013-06-18
209999,26-35ÀÍ,0,5,2013-06-18
210000,36-45ÀÍ,0,5,2010-09-17
210001,16-25ÀÍ,2,4,2013-06-18
210002,26-35ÀÍ,2,3,2013-06-18
210003,36-45ÀÍ,0,5,2010-09-17
210004,36-45ÀÍ,0,5,2013-06-18
210005,56ÀÍ“‘…œ,0,5,2013-06-18
210006,26-35ÀÍ,0,5,2010-09-17
210007,36-45ÀÍ,2,4,2013-06-18
210008,36-45ÀÍ,2,3,2013-06-18
210009,36-45ÀÍ,0,3,2013-06-18
210010,26-35ÀÍ,2,4,2013-06-18
210011,36-45ÀÍ,0,5,2010-09-17
210012,26-35ÀÍ,2,4,2013-06-18
210013,36-45ÀÍ,2,4,2013-06-18
210014,36-45ÀÍ,1,4,2010-09-17
210015,26-35ÀÍ,0,4,2010-09-17
210016,26-35ÀÍ,2,2,2013-06-18
210017,26-35ÀÍ,2,5,2013-06-18
210018,-1,0,4,2010-09-17
210019,36-45ÀÍ,2,5,2013-06-18
210020,36-45ÀÍ,0,5,2010-09-17
210021,36-45ÀÍ,2,3,2013-06-18
210022,26-35ÀÍ,0,5,2010-09-17
210023,36-45ÀÍ,0,5,2010-09-17
210024,26-35ÀÍ,0,4,2008-11-28
210025,26-35ÀÍ,0,2,2013-06-18
210026,26-35ÀÍ,0,4,2013-06-18
210027,26-35ÀÍ,1,4,2013-06-18
210028,46-55ÀÍ,2,4,2013-06-18
210029,26-35ÀÍ,0,5,2010-09-17
210030,26-35ÀÍ,0,5,2010-09-17
210031,26-35ÀÍ,0,5,2010-09-17
210032,36-45ÀÍ,0,5,2010-09-17
210033,36-45ÀÍ,0,5,2010-09-17
210034,36-45ÀÍ,2,3,2013-06-18
210035,16-25ÀÍ,2,4,2013-06-18
210036,26-35ÀÍ,2,3,2013-06-18
210037,26-35ÀÍ,2,4,2013-06-18
210038,26-35ÀÍ,1,4,2010-09-17
210039,56ÀÍ“‘…œ,2,4,2013-06-18
210040,26-35ÀÍ,0,4,2013-06-18
210041,26-35ÀÍ,0,5,2013-06-18
210042,16-25ÀÍ,1,2,2013-06-18
210043,36-45ÀÍ,2,3,2013-06-18
210044,26-35ÀÍ,0,5,2010-09-17
210045,26-35ÀÍ,0,3,2013-06-18
210046,16-25ÀÍ,0,5,2013-06-18
210047,36-45ÀÍ,0,5,2010-09-17
210048,26-35ÀÍ,2,5,2013-06-18
210049,26-35ÀÍ,0,4,2008-11-28
210050,26-35ÀÍ,0,4,2013-06-18
210051,26-35ÀÍ,0,5,2013-06-18
210052,26-35ÀÍ,1,5,2010-09-17
210053,-1,0,5,2010-09-17
210054,36-45ÀÍ,0,3,2010-09-17
210055,36-45ÀÍ,1,5,2013-06-18
210056,26-35ÀÍ,2,5,2013-06-18
210057,36-45ÀÍ,0,5,2010-09-17
210058,26-35ÀÍ,2,4,2013-06-18
210059,26-35ÀÍ,2,4,2013-06-18
210060,26-35ÀÍ,1,5,2010-09-17
210061,36-45ÀÍ,0,5,2010-09-17
210062,26-35ÀÍ,0,4,2013-06-18
210063,26-35ÀÍ,2,3,2013-06-18
210064,26-35ÀÍ,1,5,2013-06-18
210065,26-35ÀÍ,2,3,2013-06-18
210066,16-25ÀÍ,2,3,2013-06-18
210067,26-35ÀÍ,2,5,2013-06-18
210068,-1,0,4,2010-09-17
210069,36-45ÀÍ,0,4,2010-09-17
210070,36-45ÀÍ,0,5,2008-11-28
210071,26-35ÀÍ,2,4,2013-06-18
210072,36-45ÀÍ,2,4,2013-06-18
210073,56ÀÍ“‘…œ,0,5,2010-09-17
210074,-1,2,1,2010-09-17
210075,36-45ÀÍ,0,5,2010-09-17
210076,26-35ÀÍ,2,3,2013-06-18
210077,16-25ÀÍ,2,3,2013-06-18
210078,26-35ÀÍ,2,4,2013-06-18
210079,26-35ÀÍ,2,4,2013-06-18
210080,36-45ÀÍ,0,3,2010-09-17
210081,26-35ÀÍ,2,4,2013-06-18
210082,36-45ÀÍ,0,5,2010-09-17
210083,26-35ÀÍ,1,5,2013-06-18
210084,26-35ÀÍ,2,4,2013-06-18
210085,16-25ÀÍ,2,4,2013-06-18
210086,26-35ÀÍ,1,3,2013-06-18
210087,26-35ÀÍ,0,4,2013-06-18
210088,36-45ÀÍ,2,3,2013-06-18
210089,26-35ÀÍ,2,4,2013-06-18
210090,26-35ÀÍ,2,5,2013-06-18
210091,36-45ÀÍ,2,2,2013-06-18
210092,26-35ÀÍ,0,4,2010-09-17
210093,36-45ÀÍ,2,4,2013-06-18
210094,56ÀÍ“‘…œ,0,5,2013-06-18
210095,26-35ÀÍ,0,5,2010-09-17
210096,26-35ÀÍ,2,5,2013-06-18
210097,26-35ÀÍ,2,4,2013-06-18
210098,26-35ÀÍ,2,3,2013-06-18
210099,26-35ÀÍ,2,3,2013-06-18
210100,36-45ÀÍ,1,4,2010-09-17
210101,36-45ÀÍ,2,3,2013-06-18
210102,26-35ÀÍ,2,3,2013-06-18
210103,-1,2,3,2013-06-18
210104,36-45ÀÍ,0,5,2013-06-18
210105,26-35ÀÍ,1,5,2013-06-18
210106,26-35ÀÍ,0,5,2010-09-17
210107,26-35ÀÍ,2,4,2013-06-18
210108,36-45ÀÍ,2,4,2013-06-18
210109,16-25ÀÍ,2,5,2013-06-18
210110,26-35ÀÍ,0,5,2013-06-18
210111,26-35ÀÍ,2,4,2013-06-18
210112,26-35ÀÍ,1,4,2013-06-18
210113,26-35ÀÍ,0,5,2010-09-17
210114,26-35ÀÍ,0,2,2013-06-18
210115,36-45ÀÍ,0,5,2013-06-18
210116,46-55ÀÍ,0,5,2013-06-18
210117,26-35ÀÍ,0,5,2010-09-17
210118,36-45ÀÍ,2,4,2013-06-18
210119,46-55ÀÍ,2,2,2013-06-18
210120,26-35ÀÍ,2,5,2013-06-18
210121,36-45ÀÍ,0,5,2013-06-18
210122,36-45ÀÍ,0,5,2010-09-17
210123,36-45ÀÍ,2,3,2013-06-18
210124,36-45ÀÍ,2,5,2013-06-18
210125,36-45ÀÍ,0,4,2010-09-17
210126,46-55ÀÍ,1,5,2010-09-17
210127,26-35ÀÍ,0,5,2010-09-17
210128,26-35ÀÍ,2,5,2013-06-18
210129,36-45ÀÍ,0,4,2013-06-18
210130,16-25ÀÍ,2,3,2013-06-18
210131,26-35ÀÍ,2,3,2010-09-17
210132,26-35ÀÍ,0,5,2010-09-17
210133,26-35ÀÍ,0,5,2013-06-18
210134,26-35ÀÍ,0,5,2013-06-18
210135,26-35ÀÍ,2,3,2013-06-18
210136,36-45ÀÍ,2,3,2013-06-18
210137,26-35ÀÍ,2,5,2013-06-18
210138,26-35ÀÍ,2,5,2013-06-18
210139,16-25ÀÍ,0,5,2013-06-18
210140,26-35ÀÍ,0,5,2010-09-17
210141,26-35ÀÍ,2,3,2013-06-18
210142,26-35ÀÍ,0,5,2010-09-17
210143,26-35ÀÍ,2,5,2013-06-18
210144,36-45ÀÍ,2,3,2013-06-18
210145,-1,1,5,2013-06-18
210146,26-35ÀÍ,2,3,2013-06-18
210147,36-45ÀÍ,0,5,2010-09-17
210148,26-35ÀÍ,2,3,2013-06-18
210149,26-35ÀÍ,2,5,2013-06-18
210150,-1,1,4,2010-09-17
210151,26-35ÀÍ,2,3,2013-06-18
210152,16-25ÀÍ,2,4,2013-06-18
210153,26-35ÀÍ,2,4,2013-06-18
210154,36-45ÀÍ,2,5,2013-06-18
210155,36-45ÀÍ,0,5,2010-09-17
210156,26-35ÀÍ,0,5,2010-09-17
210157,16-25ÀÍ,2,3,2013-06-19
210158,56ÀÍ“‘…œ,0,5,2013-06-19
210159,26-35ÀÍ,2,4,2013-06-19
210160,26-35ÀÍ,2,5,2013-06-19
210161,26-35ÀÍ,0,3,2013-06-19
210162,36-45ÀÍ,2,4,2013-06-19
210163,26-35ÀÍ,2,5,2013-06-19
210164,26-35ÀÍ,0,5,2013-06-19
210165,26-35ÀÍ,0,4,2013-06-19
210166,26-35ÀÍ,0,5,2010-09-17
210167,16-25ÀÍ,0,5,2008-11-29
210168,26-35ÀÍ,0,5,2010-09-17
210169,36-45ÀÍ,0,5,2008-11-29
210170,26-35ÀÍ,0,5,2007-03-14
210171,26-35ÀÍ,0,3,2013-06-19
210172,26-35ÀÍ,2,3,2013-06-19
210173,26-35ÀÍ,0,5,2010-09-17
210174,-1,1,4,2010-09-17
210175,26-35ÀÍ,0,3,2010-09-17
210176,-1,2,1,2013-06-19
210177,46-55ÀÍ,0,5,2008-11-29
210178,26-35ÀÍ,2,3,2013-06-19
210179,36-45ÀÍ,0,2,2010-09-17
210180,26-35ÀÍ,2,4,2013-06-19
210181,26-35ÀÍ,0,4,2010-09-17
210182,36-45ÀÍ,1,4,2013-06-19
210183,46-55ÀÍ,2,4,2013-06-19
210184,26-35ÀÍ,0,3,2013-06-19
210185,26-35ÀÍ,2,3,2013-06-19
210186,36-45ÀÍ,2,4,2013-06-19
210187,36-45ÀÍ,2,4,2013-06-19
210188,26-35ÀÍ,0,3,2013-06-19
210189,26-35ÀÍ,1,5,2013-06-19
210190,26-35ÀÍ,2,5,2013-06-19
210191,26-35ÀÍ,0,3,2013-06-19
210192,26-35ÀÍ,0,5,2010-09-17
210193,36-45ÀÍ,2,5,2013-06-19
210194,26-35ÀÍ,0,4,2013-06-19
210195,-1,1,5,2010-09-18
210196,26-35ÀÍ,0,5,2008-11-29
210197,26-35ÀÍ,2,5,2013-06-19
210198,26-35ÀÍ,2,3,2013-06-19
210199,-1,2,4,2013-06-19
210200,26-35ÀÍ,0,5,2013-06-19
210201,-1,2,3,2013-06-19
210202,46-55ÀÍ,0,4,2010-09-18
210203,56ÀÍ“‘…œ,0,5,2013-06-19
210204,-1,2,5,2013-06-19
210205,16-25ÀÍ,2,4,2013-06-19
210206,26-35ÀÍ,2,4,2013-06-19
210207,26-35ÀÍ,2,4,2013-06-19
210208,26-35ÀÍ,2,4,2013-06-19
210209,26-35ÀÍ,0,4,2013-06-19
210210,26-35ÀÍ,0,5,2010-09-18
210211,26-35ÀÍ,2,4,2013-06-19
210212,36-45ÀÍ,0,5,2010-09-18
210213,26-35ÀÍ,0,4,2013-06-19
210214,36-45ÀÍ,0,4,2010-09-18
210215,26-35ÀÍ,2,5,2013-06-19
210216,46-55ÀÍ,0,5,2013-06-19
210217,16-25ÀÍ,1,4,2013-06-19
210218,26-35ÀÍ,2,4,2013-06-19
210219,26-35ÀÍ,2,3,2013-06-19
210220,56ÀÍ“‘…œ,2,5,2013-06-19
210221,26-35ÀÍ,1,4,2013-06-19
210222,26-35ÀÍ,0,4,2010-09-18
210223,26-35ÀÍ,0,3,2013-06-19
210224,46-55ÀÍ,0,5,2010-09-18
210225,36-45ÀÍ,0,4,2013-06-19
210226,16-25ÀÍ,2,4,2013-06-19
210227,26-35ÀÍ,2,4,2013-06-19
210228,36-45ÀÍ,2,4,2013-06-19
210229,36-45ÀÍ,0,4,2013-06-19
210230,16-25ÀÍ,2,4,2013-06-19
210231,-1,0,5,2010-09-18
210232,36-45ÀÍ,2,4,2013-06-19
210233,26-35ÀÍ,0,5,2008-11-29
210234,26-35ÀÍ,0,5,2010-09-18
210235,-1,2,4,2013-06-19
210236,36-45ÀÍ,0,4,2010-09-18
210237,-1,2,2,2013-06-19
210238,36-45ÀÍ,2,3,2013-06-19
210239,26-35ÀÍ,2,4,2013-06-19
210240,26-35ÀÍ,0,5,2010-09-18
210241,26-35ÀÍ,0,5,2008-11-29
210242,26-35ÀÍ,2,4,2013-06-19
210243,16-25ÀÍ,0,5,2013-06-19
210244,36-45ÀÍ,2,4,2013-06-19
210245,-1,1,4,2010-09-18
210246,26-35ÀÍ,2,5,2013-06-19
210247,36-45ÀÍ,2,2,2013-06-19
210248,26-35ÀÍ,2,4,2013-06-19
210249,26-35ÀÍ,2,4,2013-06-19
210250,46-55ÀÍ,2,3,2013-06-19
210251,26-35ÀÍ,1,4,2010-09-18
210252,26-35ÀÍ,0,5,2010-09-18
210253,26-35ÀÍ,2,3,2013-06-19
210254,26-35ÀÍ,0,5,2010-09-18
210255,26-35ÀÍ,0,5,2010-09-18
210256,36-45ÀÍ,2,5,2013-06-19
210257,16-25ÀÍ,0,5,2010-09-18
210258,26-35ÀÍ,0,5,2010-09-18
210259,26-35ÀÍ,1,5,2010-09-18
210260,26-35ÀÍ,0,5,2010-09-18
210261,36-45ÀÍ,0,5,2010-09-18
210262,36-45ÀÍ,0,5,2013-06-19
210263,36-45ÀÍ,0,4,2013-06-19
210264,26-35ÀÍ,0,4,2013-06-19
210265,36-45ÀÍ,0,5,2013-06-19
210266,26-35ÀÍ,2,4,2013-06-19
210267,26-35ÀÍ,2,4,2013-06-19
210268,36-45ÀÍ,0,4,2010-09-18
210269,-1,0,5,2010-09-18
210270,-1,2,4,2013-06-19
210271,26-35ÀÍ,0,5,2013-06-19
210272,26-35ÀÍ,2,4,2013-06-19
210273,26-35ÀÍ,2,3,2013-06-19
210274,36-45ÀÍ,0,5,2013-06-19
210275,26-35ÀÍ,2,3,2013-06-19
210276,36-45ÀÍ,2,4,2013-06-19
210277,26-35ÀÍ,2,4,2013-06-19
210278,26-35ÀÍ,0,5,2010-09-18
210279,36-45ÀÍ,2,3,2013-06-19
210280,26-35ÀÍ,0,5,2013-06-19
210281,26-35ÀÍ,2,4,2013-06-19
210282,26-35ÀÍ,0,4,2010-09-18
210283,26-35ÀÍ,0,4,2010-09-18
210284,-1,0,3,2013-06-19
210285,26-35ÀÍ,2,4,2013-06-19
210286,36-45ÀÍ,2,4,2013-06-19
210287,26-35ÀÍ,2,5,2013-06-19
210288,26-35ÀÍ,2,5,2013-06-19
210289,-1,2,1,2013-06-19
210290,26-35ÀÍ,2,5,2013-06-19
210291,26-35ÀÍ,2,3,2013-06-19
210292,26-35ÀÍ,0,4,2010-09-18
210293,16-25ÀÍ,2,3,2013-06-19
210294,26-35ÀÍ,2,4,2013-06-19
210295,16-25ÀÍ,2,4,2013-06-19
210296,26-35ÀÍ,0,4,2010-09-18
210297,36-45ÀÍ,2,4,2013-06-19
210298,26-35ÀÍ,0,5,2013-06-19
210299,26-35ÀÍ,0,5,2013-06-19
210300,36-45ÀÍ,2,4,2013-06-19
210301,-1,1,4,2010-09-18
210302,36-45ÀÍ,0,3,2010-09-18
210303,36-45ÀÍ,2,5,2013-06-19
210304,26-35ÀÍ,2,4,2013-06-19
210305,26-35ÀÍ,2,4,2013-06-19
210306,-1,2,5,2013-06-19
210307,16-25ÀÍ,2,2,2013-06-19
210308,16-25ÀÍ,2,5,2013-06-19
210309,26-35ÀÍ,2,3,2013-06-19
210310,36-45ÀÍ,0,2,2013-06-19
210311,16-25ÀÍ,0,4,2013-06-19
210312,26-35ÀÍ,2,4,2013-06-19
210313,26-35ÀÍ,0,5,2010-09-18
210314,36-45ÀÍ,2,4,2013-06-19
210315,26-35ÀÍ,0,5,2013-06-19
210316,36-45ÀÍ,2,3,2013-06-19
210317,26-35ÀÍ,1,5,2013-06-19
210318,26-35ÀÍ,0,5,2013-06-19
210319,26-35ÀÍ,0,5,2010-09-18
210320,26-35ÀÍ,2,4,2013-06-19
210321,26-35ÀÍ,2,4,2013-06-19
210322,26-35ÀÍ,0,4,2013-06-19
210323,36-45ÀÍ,2,5,2013-06-19
210324,36-45ÀÍ,2,3,2013-06-19
210325,36-45ÀÍ,0,4,2013-06-19
210326,26-35ÀÍ,1,5,2010-09-18
210327,36-45ÀÍ,2,5,2010-09-18
210328,-1,1,5,2010-09-18
210329,46-55ÀÍ,2,4,2013-06-19
210330,26-35ÀÍ,0,4,2010-09-18
210331,36-45ÀÍ,2,3,2013-06-19
210332,26-35ÀÍ,0,5,2013-06-19
210333,-1,2,2,2013-06-19
210334,26-35ÀÍ,1,5,2010-09-18
210335,16-25ÀÍ,2,3,2013-06-19
210336,36-45ÀÍ,2,5,2013-06-19
210337,26-35ÀÍ,2,4,2013-06-19
210338,26-35ÀÍ,2,4,2013-06-19
210339,36-45ÀÍ,0,5,2010-09-18
210340,26-35ÀÍ,0,5,2013-06-19
210341,36-45ÀÍ,2,4,2013-06-19
210342,26-35ÀÍ,0,5,2010-09-18
210343,-1,0,3,2013-06-19
210344,36-45ÀÍ,2,3,2013-06-19
210345,36-45ÀÍ,2,4,2013-06-19
210346,36-45ÀÍ,0,5,2010-09-18
210347,26-35ÀÍ,0,5,2010-09-18
210348,26-35ÀÍ,2,5,2013-06-19
210349,26-35ÀÍ,2,3,2013-06-19
210350,36-45ÀÍ,0,4,2010-09-18
210351,26-35ÀÍ,0,4,2013-06-19
210352,-1,1,5,2010-09-18
210353,36-45ÀÍ,1,4,2013-06-19
210354,36-45ÀÍ,2,5,2013-06-19
210355,36-45ÀÍ,2,4,2013-06-19
210356,36-45ÀÍ,2,4,2013-06-19
210357,26-35ÀÍ,0,3,2013-06-19
210358,16-25ÀÍ,2,4,2013-06-19
210359,26-35ÀÍ,2,4,2013-06-19
210360,26-35ÀÍ,1,5,2010-09-18
210361,26-35ÀÍ,2,4,2013-06-19
210362,26-35ÀÍ,2,4,2013-06-19
210363,56ÀÍ“‘…œ,2,2,2016-05-24
210364,26-35ÀÍ,2,4,2013-06-19
210365,-1,2,3,2013-06-19
210366,36-45ÀÍ,2,5,2013-06-19
210367,26-35ÀÍ,2,4,2013-06-19
210368,-1,2,1,2016-05-24
210369,26-35ÀÍ,0,4,2010-09-18
210370,-1,2,2,2013-06-20
210371,26-35ÀÍ,2,4,2013-06-20
210372,36-45ÀÍ,1,5,2013-06-20
210373,36-45ÀÍ,0,5,2013-06-20
210374,26-35ÀÍ,2,5,2010-09-18
210375,26-35ÀÍ,0,3,2013-06-20
210376,26-35ÀÍ,2,5,2013-06-20
210377,26-35ÀÍ,0,4,2010-09-18
210378,26-35ÀÍ,0,4,2013-06-20
210379,26-35ÀÍ,0,5,2008-11-29
210380,26-35ÀÍ,0,5,2010-09-18
210381,36-45ÀÍ,2,4,2013-06-20
210382,36-45ÀÍ,0,5,2008-11-29
210383,-1,0,3,2010-09-18
210384,26-35ÀÍ,0,3,2010-09-18
210385,26-35ÀÍ,0,5,2010-09-18
210386,26-35ÀÍ,0,4,2010-09-18
210387,26-35ÀÍ,2,3,2013-06-20
210388,-1,0,5,2010-09-18
210389,26-35ÀÍ,2,3,2013-06-20
210390,26-35ÀÍ,0,3,2010-09-19
210391,56ÀÍ“‘…œ,2,4,2013-06-20
210392,26-35ÀÍ,0,5,2010-09-19
210393,26-35ÀÍ,2,5,2013-06-20
210394,26-35ÀÍ,2,5,2013-06-20
210395,36-45ÀÍ,2,5,2013-06-20
210396,36-45ÀÍ,0,4,2010-09-19
210397,26-35ÀÍ,2,3,2013-06-20
210398,26-35ÀÍ,0,5,2008-11-29
210399,26-35ÀÍ,0,5,2010-09-19
210400,-1,2,4,2013-06-20
210401,46-55ÀÍ,2,4,2013-06-20
210402,26-35ÀÍ,0,5,2013-06-20
210403,26-35ÀÍ,0,2,2013-06-20
210404,26-35ÀÍ,2,4,2013-06-20
210405,26-35ÀÍ,0,4,2010-09-19
210406,36-45ÀÍ,1,3,2013-06-20
210407,36-45ÀÍ,2,5,2013-06-20
210408,36-45ÀÍ,2,4,2013-06-20
210409,36-45ÀÍ,2,5,2013-06-20
